Page,Index,Title,DOI,PDFLink,Downloaded
2,52,Second harmonic reduction in broadband HF/VHF/UHF class E RF power amplifiers,10.1109/MWSYM.2010.5518157,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5518157,0
2,53,Design and linearization of Class-E power amplifier for non-constant envelope modulation,10.1109/RFIC.2008.4561405,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4561405,0
2,54,A Quasi-Four-Pair Class-E CMOS RF Power Amplifier With an Integrated Passive Device Transformer,10.1109/TMTT.2009.2015122,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4801537,0
2,55,Linearity enhancement for the RF class-E power amplifiers using duty-cycle modulation at the feed-forward path,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4753855,0
2,56,Linearity Enhancement for the RF Class-E Power Amplifiers Using Duty-Cycle Modulation at the Feed-Forward Path,10.1109/EUMC.2008.4751796,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4751796,0
2,57,VHF Doherty amplifier with GaN FETs and independent drive-signal control,10.1109/MWSYM.2011.5972732,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5972732,0
2,58,Pulse Operation of an Inverse Class-F GaN Power Amplifier,10.1109/EUMC.2008.4751669,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4751669,0
2,59,A novel stacked class-E-like power amplifier with dual drain output power technique in 0.18 um RFSOI CMOS technology,10.1109/IEEE-IWS.2018.8400844,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8400844,0
2,60,A low-voltage fully-monolithic /spl Delta//spl Sigma/-based class-D audio amplifier,10.1109/ESSCIRC.2003.1257193,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1257193,0
2,61,Linearity performance of an RF power amplifier under different bias-and load conditions with and without DPD,10.1109/RWS.2010.5434113,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5434113,0
2,62,High Power Microwave Signal Generation Based on Recursive Balanced Power Amplifier,10.1109/ACCESS.2023.3294973,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10182235,0
2,63,A Novel Biasing Technique for Low Adjacent Channel Power in Microwave Power Amplifiers,10.1109/APMC.2007.4555093,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4555093,0
2,64,Design of L and X band class E power amplifiers with GaAs pHEMT technology for space SAR,10.1109/RFM.2011.6168764,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6168764,0
2,65,1.8-GHz CMOS Power Amplifier with Stage-Convertible Structure Using Differential Line Inductor,10.1109/RFIC.2007.380989,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4266537,0
2,66,Class-D audio amplifiers in mobile applications,10.1109/ISCAS.2009.5117969,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5117969,0
2,67,Frequency band and operating class reconfigurable GaN HEMT power amplifier for sustainable wireless communications and energy applications,10.1109/APCC.2014.7091623,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7091623,0
2,68,Modulation and Control of a Three-Level Class-D Audio Power Amplifier,10.1109/PEDS.2005.1619916,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1619916,0
2,69,Broadband High-Efficiency Continuous Class-F/F-1 Power Amplifiers with Active Second Harmonic Injection Technique,10.1109/ISCAS58744.2024.10558643,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10558643,0
2,70,A High-Performance Fast Switching Charge Dump Assisted Class-$K^{\ast}$ Audio Amplifier,10.1109/TCSI.2009.2028644,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5299273,0
2,71,A package-integrated 50W high-efficiency RF CMOS-GaN class-E power amplifier,10.1109/MWSYM.2013.6697347,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6697347,0
2,72,Driver Topologies for RF Doherty Power Amplifiers,10.1109/LMWC.2016.2629977,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7792608,0
2,73,A kW-range Solid-State Power Amplifier Design for OTH Radar’s Transmitter Application.,10.1109/MAPCON58678.2023.10463952,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10463952,0
2,74,Microwave Class-F and Inverse Class-F Power Amplifiers Designs using GaN Technology and GaAs pHEMT,10.1109/EMICC.2006.282691,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4057685,0
2,75,Microwave Class-F and Inverse Class-F Power Amplifiers Designs using GaN Technology and GaAs pHEMT,10.1109/EUMC.2006.281473,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4058182,0
2,76,Accurate Measurement and Control Sytem for RF Broadband Power Amplifier,10.1109/EMCSIPI50001.2023.10241584,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10241584,0
2,77,High Efficiency Power Amplifier for IoT Applications: RF Path,10.1109/IEEECONF48371.2020.9078651,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9078651,0
2,78,ZVS operating frequency versus duty ratio of class E amplifier with nonlinear shunt capacitance,10.1109/ISCAS.2008.4542153,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4542153,0
2,79,A Multilevel Pulse-Width Modulated Class-E Power Amplifier,10.1109/RWS.2019.8714254,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8714254,0
2,80,A High Efficiency 25W Class-AB and Class-F GaN High Power Amplifier at 10 GHz for Satellite Applications,10.1109/INMIC60434.2023.10466191,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10466191,0
2,81,Electrical and Temperature Stress Effects on Class-AB Power Amplifier Performances,10.1109/TED.2007.896601,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4215209,0
2,82,RF transistor macromodeling with substrate effect in power amplifier design,10.1109/MWSCAS.2003.1562535,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1562535,0
2,83,Research of High Efficiency X-Band Power Amplifier,10.1109/ISCID.2015.214,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7468915,0
2,84,A 1.9-GHz CMOS Power Amplifier Using Three-Port Asymmetric Transmission Line Transformer for a Polar Transmitter,10.1109/TMTT.2006.889152,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4084843,0
2,85,Wideband Push-Pull Class E Amplifier for RF Power Delivery,10.1109/COMPEL52896.2023.10220982,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10220982,0
2,86,Switching-mode linear RF power amplifier system,10.1109/MWSYM.2008.4633108,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4633108,0
2,87,Linear CMOS power amplifiers employing a novel layout configuration for improved stability and long-term reliability,10.1109/SIRF.2011.5719308,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5719308,0
2,88,An overview of efficiency enhancements with application to linear handset power amplifiers,10.1109/RFIC.2002.1011507,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1011507,0
2,89,Analysis and Design of Doherty Power Amplifiers for Digital Pre-distortion Linearizer,10.1109/APMC.2007.4555140,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4555140,0
2,90,Digital control circuit for class-D audio power amplifier,10.1109/PESC.2001.954289,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=954289,0
2,91,A common-gate switched 0.9-W class-E power amplifier with 41% PAE in 0.25-/spl mu/m CMOS,10.1109/4.918921,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=918921,0
2,92,A GaN HEMT Class-F amplifier for UMTS/WCDMA applications,10.1109/RFM.2008.4897420,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4897420,0
2,93,Class D Power Amplifier for Audio Beam System,10.1109/ICMA.2007.4304121,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4304121,0
2,94,A class D audio power amplifier with high-efficiency and low-distortion,10.1109/ASPDAC.2005.1466468,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1466468,0
2,95,Design of power efficient power amplifier for B3G base stations,10.1109/ISETC.2010.5679310,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5679310,0
2,96,A Class-AB 0.8GHz–2.1GHz SiGe HBT broadband power amplifier,10.1109/ATC.2013.6698207,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6698207,0
2,97,Class D Audio Amplifier with Reduced Distortion,10.1109/INDEL.2018.8637607,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8637607,0
2,98,A high-efficiency 4×45W car audio power amplifier using load current sharing,10.1109/VLSIC.2010.5560274,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5560274,0
2,99,True Filterless Class-D Audio Amplifier,10.1109/JSSC.2011.2162913,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6007063,0
3,0,5.3 A 2×70W monolithic five-level Class-D audio power amplifier,10.1109/ISSCC.2016.7417922,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7417922,0
3,1,Load Modulated Balanced Amplifier Designed for AM-PM Linearity,10.23919/EuMC48046.2021.9337990,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9337990,0
3,2,Efficiency enhancement using adaptive bias control for 60GHz power amplifier,10.1109/NEWCAS.2015.7182050,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7182050,0
3,3,Design and Analysis of 2.4 GHz GaN HEMT Class E Switching RF Power Amplifier,10.1109/ISESD.2019.8909401,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8909401,0
3,4,Analysis and Design of a 5G Multi-Mode Power Amplifier using 130 nm CMOS technology,10.1109/ISQED51717.2021.9424284,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9424284,0
3,5,Multilevel Power Supply for High-Efficiency RF Amplifiers,10.1109/TPEL.2009.2033186,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5272099,0
3,6,Reconfigurable Class S power amplifiers at RF and microwave frequencies,10.1109/INMMIC.2008.4745710,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4745710,0
3,7,Class-E power amplifier design at 2.5 GHz using a packaged transistor,10.1109/SiRF.2013.6489465,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6489465,0
3,8,A Novel Control Strategy of the Class-D Stereo Audio Amplifier,10.1109/PEDS.2007.4487818,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4487818,0
3,9,Design of low cost Class-E power amplifier for HF band applications,10.1109/IranianCEE.2013.6599780,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6599780,0
3,10,A 5W class-AB power amplifier based on a GaN HEMT for LTE communication band,10.1109/MMS.2016.7803827,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7803827,0
3,11,An 8 $\Omega$  2.5 W 1%-THD 104 dB(A)-Dynamic-Range Class-D Audio Amplifier With Ultra-Low EMI System and Current Sensing for Speaker Protection,10.1109/JSSC.2012.2225762,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6365768,0
3,12,A 0.25W fully integrated class-D audio power amplifier in 0.35μm CMOS,10.1109/NORCHP.2007.4481036,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4481036,0
3,13,Design of 2.1GHz RF CMOS Power Amplifier for 3G,10.1109/NSWCTC.2009.18,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4908575,0
3,14,Power back-off behaviour of high-efficiency power-combining Class-E amplifier,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5760744,0
3,15,High-Efficiency Watt-Level E-band GaN Power Amplifier with a Compact Low-loss Combiner,10.1109/PAWR56957.2023.10046243,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10046243,0
3,16,A 10 watt class-AB pulse power amplifier,10.1109/IEEE-IWS.2016.7585484,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7585484,0
3,17,A Volterra-Series-Based Design Technique for the Bias Circuit of Class-AB RF Power Amplifier,10.1109/IMCEC.2018.8469689,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8469689,0
3,18,Highly Efficient Class E SiGe Power Amplifier Design for Wireless Sensor Network Applications,10.1109/BIPOL.2007.4351859,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4351859,0
3,19,A Wideband High-efficiency Doherty Power Amplifier for LTE,10.1109/RADIOELEKTRONIKA57919.2023.10109057,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10109057,0
3,20,High Efficiency Wideband Power Amplifier with Class-J Configuration,10.1109/MMS.2018.8612039,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8612039,0
3,21,A high efficiency 3GHz 24-dBm CMOS linear power amplifier for RF application,10.1109/IWSOC.2005.11,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1530999,0
3,22,A MSP430 controller based class-D audio power amplifier with DLDPC PWM switching,10.1109/ICSPACE.2017.8343431,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8343431,0
3,23,A Linear Simulation Technique for a Power Traveling-Wave Amplifier,10.1109/PAWR59907.2024.10438617,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10438617,0
3,24,5GHz-band CMOS class-E power amplifier module considering wire bonding,10.1109/RFIT.2015.7377919,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7377919,0
3,25,Band separation and efficiency optimization in linear-assisted switching power amplifiers,10.1109/pesc.2006.1712188,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1712188,0
3,26,"A 2W, 92% efficiency and 0.01% THD+N class-D audio power amplifier for mobile applications, based on the novel SCOM architecture",10.1109/CICC.2004.1358802,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1358802,0
3,27,Design of an integrated analog controller for a class-D audio amplifier,10.1109/ICECS.2009.5410790,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5410790,0
3,28,Adaptive digital techniques for efficiency and linearity enhancement of CMOS RF power amplifiers,10.1109/VDAT.2008.4542443,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4542443,0
3,29,Very Low-Cost CMOS Audio Amplifier for 1-V Portable Applications,10.1109/DTIS.2008.4540229,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4540229,0
3,30,A wideband linear CMOS power amplifier design for 2.3-GHz and 2.6-GHz m-WiMAX system,10.1109/ICMMT.2010.5524905,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5524905,0
3,31,GaN HEMT Based Doherty Power Amplifier with Network Matching Optimization Technique for 2.4GHz,10.1109/RTEICT42901.2018.9012453,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9012453,0
3,32,A new high efficiency RF switch-mode power amplifier architecture for pulse encoded signals,10.1109/WAMICON.2012.6208461,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6208461,0
3,33,A bivariate Volterra series approach to modeling and linearization of power amplifiers,10.1109/PAWR51852.2021.9375591,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9375591,0
3,34,High-efficiency transmission-line GaN HEMT inverse class F power amplifier for active antenna arrays,10.1109/APMC.2009.5385315,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5385315,0
3,35,A 1.5-2.1 GHz High-Efficiency Class-J Power Amplifier in 2-um InGaP/GaAs HBT Process,10.1109/IMWS-AMP54652.2022.10107012,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10107012,0
3,36,A 900 MHz 26.8 dBm differential Class-E CMOS power amplifier,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5498267,0
3,37,Boost bridge audio amplifier,10.1109/30.964100,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=964100,0
3,38,A filter free class D audio amplifier with 86% power efficiency,10.1109/ISCAS.2004.1328375,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1328375,0
3,39,Class-D audio amplifiers with separated baseband for low-power mobile applications,10.1109/OCCSC.2002.1029076,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1029076,0
3,40,A 2.4 GHz 0.18-µm CMOS Class E single-ended power amplifier without spiral inductors,10.1109/SMIC.2010.5422842,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5422842,0
3,41,A 5.8 GHz 1 V Linear Power Amplifier Using a Novel On-Chip Transformer Power Combiner in Standard 90 nm CMOS,10.1109/JSSC.2008.920347,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4494655,0
3,42,3–5 GHz CMOS Power Amplifier design for ultra-wide-band application,10.1109/ECS.2014.6892711,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6892711,0
3,43,Linearity of X-band Class-E Power Amplifiers in a Digital Polar Transmitter,10.1109/MWSYM.2007.380281,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4264015,0
3,44,A 3.5GHz High Power GaN Hybrid Doherty Power Amplifier with Dynamic Input Power Splitting for Enhanced Power Added Efficiency at Backoff,10.1109/PAWR51852.2021.9375547,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9375547,0
3,45,Millimeter-wave CMOS switching power amplifiers,10.1109/IMaRC.2013.6777704,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6777704,0
3,46,GSM/EDGE Power Amplifier module with improved low-power efficiency,10.1109/ISICir.2011.6131922,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6131922,0
3,47,Power amplifier characterization: an active load-pull system based on six-port reflectometer using complex modulated carrier,10.1109/TMTT.2006.874870,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1643607,0
3,48,"High efficiency 88–108MHz, 25W class-E PA for transmitters in smart cities",10.1109/ICECTA.2017.8251943,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8251943,0
3,49,A high performance switching audio amplifier using sliding mode control,10.1109/NEWCAS.2008.4606382,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4606382,0
3,50,High Efficiency RF Power Amplifier Designed With Harmonic Real-Time Active Load-Pull,10.1109/LMWC.2008.918913,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4470106,0
3,51,A class E power amplifier design for drain modulation under a high PAPR WiMAX signal,10.1109/IMWS.2010.5440968,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5440968,0
3,52,A Fully Integrated High Efficiency RF Power Amplifier for WLAN Application in 40 nm Standard CMOS Process,10.1109/LMWC.2015.2421351,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7087400,0
3,53,Output Power and Efficiency Improvement of a Class C Power Amplifier,10.1109/MAPCON58678.2023.10463856,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10463856,0
3,54,A 1.7-GHz 31dBm differential CMOS Class-E Power Amplifier with 58% PAE,10.1109/CICC.2007.4405792,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4405792,0
3,55,Power booster audio amplifier,10.1109/TCE.2002.1010088,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1010088,0
3,56,"A 28GHz, Asymmetrical, Modified Doherty Power Amplifier, in 22nm FDSOI CMOS",10.1109/ISCAS45731.2020.9180851,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9180851,0
3,57,A High-IP3 Harmonic Tuned Wideband 40 dBm RF Power Amplifier for 5G Applications,10.1109/WAMICON57636.2023.10124915,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10124915,0
3,58,Power Amplifier Design in Broadband RF IC Transponder for Manufacture 4.0 RF Link,10.1109/ISESD.2019.8909511,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8909511,0
3,59,High efficiency wideband envelope tracking power amplifier with direct current sensing for LTE applications,10.1109/PAWR.2012.6174933,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6174933,0
3,60,Low Power Class D Audio Amplifier with High Performance and High Efficiency,10.1109/ISPA48434.2019.8966832,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8966832,0
3,61,A dual-level and dual-band class-D CMOS power amplifier for iot applications,10.1109/NEWCAS.2013.6573630,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6573630,0
3,62,An Integrated 3-Level Fully Adjustable PWM Class-D Audio Amplifier in 0.35μm CMOS,10.1109/NORCHP.2008.4738304,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4738304,0
3,63,A 3.7GHz 130nm CMOS-SOI class E RF power amplifier,10.1109/SARNOF.2010.5469731,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5469731,0
3,64,Lumped-element output networks for high-efficiency power amplifiers,10.1109/MWSYM.2010.5515100,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5515100,0
3,65,Class-D Audio Amplifier Using 1-Bit Fourth-Order Delta-Sigma Modulation,10.1109/TCSII.2008.922457,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4570198,0
3,66,Investigating Feeding Techniques for High-power and High-efficiency E-band Power Amplifiers,10.1109/PAWR59907.2024.10438614,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10438614,0
3,67,"A highly efficient, 420mW class-H headphone amplifier with single power supply rail",10.1109/EDSSC.2015.7285140,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7285140,0
3,68,220-GHz High-Efficiency Power Amplifiers in 250-nm and 130-nm InP HBT Technologies Having 14.4-25.0% PAE and 40-60 mW $\mathrm{P}_{\text{out}}$,10.1109/IMS40175.2024.10600322,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10600322,0
3,69,A Multi-Level and Multi-Band Class-D CMOS Power Amplifier for the LINC System in the Cognitive Radio Application,10.1109/LMWC.2010.2047532,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5451155,0
3,70,The suggestion and the practical realisation of the RF power amplifier for the nonstandard frequency band,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6636496,0
3,71,Zero-position coding with separated baseband in low-power class-D audio amplifiers for mobile communications,10.1109/TELSKS.2001.955839,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=955839,0
3,72,Multiple-input buck converter optimized for accurate envelope tracking in RF power amplifiers,10.1109/APEC.2010.5433589,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5433589,0
3,73,Wideband High Efficiency Power Amplifier Design Using Precise High Frequency GaN-HEMT Parasitics Modeling/Compensation,10.1109/PAWR.2019.8708722,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8708722,0
3,74,Design of high efficiency switching mode power amplifier for RF and micro-wave,10.1109/ICTEL.2009.5158666,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5158666,0
3,75,Linear RF CMOS power amplifier with improved efficiency and linearity in wide power levels,10.1109/RFIC.2005.1489775,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1489775,0
3,76,GaN Based S-Band 500W Solid State Power Amplifier (SSPA) Module for Troposcatter Communications,10.1109/IMaRC45935.2019.9118681,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9118681,0
3,77,Inverse Class-E Power Amplifier with Series Filter,10.1109/ICEIEC49280.2020.9152359,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9152359,0
3,78,Two Class-D audio amplifiers with 89/90% efficiency and 0.02/0.03% THD+N consuming less than 1mW of quiescent power,10.1109/ISSCC.2009.4977502,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4977502,0
3,79,Efficiency Enhancement of Power Amplifier Using Power Pulsewidth Modulation for Wireless Power Transfer,10.1109/LMWT.2024.3423760,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10595478,0
3,80,High Performance C-band Power Amplifier for CW and Pulsed Applications,10.1109/IBCAST54850.2022.9990381,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9990381,0
3,81,"A 118 dB PSRR, 0.00067% (-103.5 dB) THD+N and 3.1 W Fully Differential Class-D Audio Amplifier With PWM Common Mode Control",10.1109/JSSC.2016.2591828,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7533501,0
3,82,Incorporating RF test measurements for efficient design flow of GaN-based power amplifiers,10.1109/PAWR.2018.8310070,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8310070,0
3,83,2.4 GHz high-efficiency power-combining Class-E amplifier with transmission-line harmonic traps,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5728379,0
3,84,A low-power CMOS power amplifier for ultra wideband (UWB) applications,10.1109/ISCAS.2005.1465784,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1465784,0
3,85,Designing of High Efficiency Power Amplifier Based on Physical Model of SiC MESFET in TCAD,10.1109/IBCAST.2007.4379905,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4379905,0
3,86,RF class-S power amplifiers: State-of-the-art results and potential,10.1109/MWSYM.2010.5517402,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5517402,0
3,87,CMOS RF class-E power amplifier with power control,10.1109/LASCAS.2016.7451087,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7451087,0
3,88,"Prediction of error vector magnitude using AM/AM, AM/PM distortion of RF power amplifier for high order modulation OFDM system",10.1109/MWSYM.2005.1517143,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1517143,0
3,89,Effect of signal PAPR on efficiency of envelope tracking power amplifiers,10.1109/APMC.2013.6694958,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6694958,0
3,90,Characterization of linear power amplifiers for LTE applications,10.1109/PAWR.2018.8310060,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8310060,0
3,91,Performance comparison of class E RF power amplifier with different load netwok configuration,10.1109/CCECE.2011.6030442,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6030442,0
3,92,Effect of envelope amplifier nonlinearities on the output spectrum of Envelope Tracking Power Amplifiers,10.1109/SiRF.2012.6160129,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6160129,0
3,93,High power-density monolithic linear X-band power amplifier using a low-cost MESFET technology,10.1109/IMOC.2003.1242696,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1242696,0
3,94,650-W high-efficiency amplifier for 704 MHz,10.1109/MWSYM.2016.7540407,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7540407,0
3,95,A novel VSWR-protected and controllable CMOS class E power amplifier for Bluetooth applications,10.1109/ICIEA.2009.5138240,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5138240,0
